id,inTexts,outTexts,inCalls,outCalls
63QKBXNE6,"[24, 8, 10, 37, 0, 6, 7, 19, 13, 6, 3, 12, 5, 64, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 171, 140, 86, 0, 122, 11, 56, 0, 87, 0, 0, 71, 147, 0, 2114, 228, 0, 102, 0, 0, 0, 0, 0, 152, 0, 34, 0, 46, 89, 0, 156, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 52, 15, 0, 0, 0, 0, 188, 0, 36, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 10, 0, 0, 0, 4, 0, 0, 20, 214, 26, 0, 0, 0, 0, 0, 43, 0, 7, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58]","[0, 95, 345, 40, 0, 0, 26, 15, 0, 0, 0, 5621, 485, 385, 0, 0, 22, 0, 297, 254, 45, 0, 0, 4, 0, 0, 0, 0, 23, 116, 209, 182, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 20, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 2, 0, 0, 93, 0, 0, 485, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 284, 88]"
64XV6EVX5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
66VHJOQM5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
691P5QTLK,"[12, 16, 12, 18, 12, 8, 22, 15, 16, 14, 11, 12, 9, 8, 4, 6, 12, 22, 23, 13, 13, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6E80QDRBF,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 3, 0, 2, 0, 0, 2, 4, 1, 0, 0, 1, 7, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 2, 0, 9, 1, 0, 6, 0, 0, 3, 23, 1, 2, 2, 6, 0, 10, 0, 0, 1, 0, 0, 0, 0, 2, 1, 4]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1, 6, 0, 1, 0, 2, 6, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 12, 0, 1, 0, 0, 0, 2, 0, 11, 4, 1, 7, 0, 2, 4, 30, 0, 5, 0, 6, 2, 4, 0, 1, 2, 0, 0, 0, 0, 3, 0, 3]","[21, 0, 1471, 0, 26, 26, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 23, 1140, 0, 14, 0, 219, 42, 0, 0, 0, 0, 0, 2797, 0, 4947, 0, 0, 0, 544, 0, 71, 35, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 778, 0, 0, 0, 44, 69, 22, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 14358, 0, 0, 0, 1471, 0, 54, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 966, 0, 0, 981, 0, 0, 0, 0, 0, 0, 62, 35, 134, 0, 0, 0, 0, 0, 34, 242, 0, 0]","[0, 0, 0, 50, 0, 0, 0, 644, 0, 0, 0, 4, 0, 16, 781, 0, 0, 0, 0, 22, 0, 0, 0, 0, 408, 0, 1, 0, 1974, 0, 0, 0, 0, 431, 822, 0, 0, 0, 2294, 0, 0, 4, 0, 0, 0, 129, 0, 0, 0, 0, 0, 163, 0, 0, 281, 0, 0, 111, 0, 0, 0, 0, 0, 0, 3582, 0, 0, 132, 122, 122, 620, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 22, 0, 0, 0, 0, 0, 17, 0, 108, 12, 0, 1244, 230, 4530, 0, 324, 0, 663, 146, 7447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1917]"
6I1SJ69LX,"[5, 10, 17, 5, 0, 2, 9, 14, 12, 6, 6, 4, 12, 14, 12, 85, 13, 42, 4, 3, 5, 8, 10, 18, 5, 1, 3, 1, 12, 7, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 46, 1, 0, 0, 0, 0, 0, 48, 0, 136, 147, 0, 0, 0, 0, 0, 0, 144, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 65, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 48, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 160, 27, 0, 0, 962, 111, 131, 52, 0, 0, 0, 77, 0, 113, 378, 116, 35, 0, 29, 135, 0, 0, 30, 123, 0, 0, 0, 77, 0, 0, 111, 31, 81, 95, 4, 146, 301, 129, 0, 101, 38, 91, 33, 88, 0, 0, 0, 64, 0, 0, 44, 2, 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 72, 0, 82, 42, 0, 0, 2, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 202, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6IMCHA760,"[0, 3, 7, 6, 6, 8, 7, 0, 12, 1, 2, 0, 0, 1, 0, 2, 2, 0, 1, 5, 0, 0, 2, 13, 1, 3, 2, 2, 1, 14, 1, 4, 4, 5, 1, 3, 3, 4, 4, 6, 4, 0, 10, 3, 5, 2, 2, 1, 4, 2, 4, 4, 0, 1, 9, 11, 0, 1, 1, 0, 0, 0, 2, 5, 0, 1, 0, 0, 0, 6, 0, 1, 3, 1, 3, 1, 1, 10, 0, 0, 7, 0, 3, 7, 7, 6, 2, 1, 2, 2, 2, 0, 5, 1, 0, 0, 3, 2, 1, 0, 4, 9, 1, 3, 3, 4, 1, 5, 2, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 598, 0, 0, 0, 965, 37, 0, 4, 72, 445, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299, 0, 0, 309, 0, 0, 0, 30, 152, 0, 0, 8, 0, 10, 0, 0, 0, 13, 0, 0, 0, 18, 152, 0, 0, 148, 13, 1109, 0, 520, 0, 0, 43, 0, 40, 654, 0, 0, 495, 295, 0, 0, 1334, 0, 0, 0, 0, 115, 78, 0, 0, 26, 0, 351, 0, 237, 186, 16, 78, 0, 70, 407, 0, 8, 794, 0, 56, 16, 0, 131, 67, 0, 16]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1323, 114, 785, 543, 0, 0, 258, 76, 87, 0, 266, 1055, 279, 714, 0, 73, 1444, 2531, 87, 0, 612, 0, 0, 137, 0, 0, 667, 256, 802, 596, 74, 389, 5102, 66, 729, 595, 227, 0, 20, 0, 0, 324, 0, 365, 0, 0, 0, 20, 331, 0, 414, 185, 653, 1, 0, 125, 0, 360, 581, 2257, 0, 6760, 44, 3034, 0, 229, 0, 3914, 60, 0, 2679, 196, 87, 162, 52, 60, 0, 3, 14, 453, 175, 79, 0, 28, 392, 719, 36, 779, 0, 108, 409, 1851, 281, 1303, 10, 0]"
6YAWLSYTT,"[0, 1, 0, 1, 1, 1, 4, 6, 0, 3, 0, 1, 1, 0, 1, 4, 8, 3, 2, 1, 3, 2, 4, 1, 1, 1, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 10, 0, 1, 1, 0, 0, 0, 0, 2, 1, 1, 0, 3, 0, 1, 1, 0, 0, 1, 0, 3, 1, 1, 1, 0, 1, 0, 2, 4, 1, 1, 1, 1, 0, 1, 1, 2, 0, 1, 4, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 3, 0, 0, 1, 0, 1, 3, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 22, 17, 464, 0, 0, 0, 279, 713, 0, 0, 7, 93, 13, 0, 0, 731, 69, 0, 0, 0, 0, 206, 116, 0, 0, 0, 0, 145, 0, 29, 0, 0, 0, 0, 0, 42, 613, 79, 0, 0, 0, 0, 0, 0, 0, 7510, 0, 0, 9, 0, 220, 277, 0, 0, 0, 5, 10, 757, 0, 325, 0, 7, 8643, 0, 0, 0, 12, 0, 0, 0, 0, 207, 118, 0, 46, 22, 374, 6, 0, 5, 93, 6, 0, 0, 7, 0, 0, 9, 5, 0, 13, 0, 0, 0, 0, 0, 6, 2, 13, 0, 417, 0, 0, 0, 0, 6, 0, 0, 13, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 604, 0, 0, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0]"
72MXGRQBR,"[6, 14, 9, 21, 13, 7, 11, 1, 20, 37, 35, 17, 6, 24, 18, 28, 18, 19, 11, 3, 2, 10, 20, 28, 34, 15, 3, 10, 21, 31, 23, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 908, 2, 137, 4, 0, 0, 709, 0, 966, 60, 0, 6, 85, 0, 3, 0, 0, 571, 0, 0, 1849, 318, 83, 43, 473, 9, 0, 125, 19, 0, 0, 0, 0, 0, 0, 24, 29, 44, 0, 114, 528, 0, 220, 0, 0, 46, 50, 0, 2716, 0, 16, 32, 0, 0, 0, 655, 0, 0, 0, 0, 0, 153, 3, 25, 0, 542, 6, 0, 0, 855, 884, 822, 0, 536, 0, 0, 0, 0, 0, 18, 0, 0, 826, 451, 496, 0, 1551, 4, 0, 380, 0, 0, 0, 0, 5, 0, 544, 0, 7, 0, 0, 48, 0, 0, 0, 0, 7, 0, 0, 0, 0]","[0, 124, 0, 553, 0, 64, 0, 0, 398, 0, 2625, 68, 82, 645, 2935, 711, 650, 286, 0, 66, 361, 2518, 1701, 2201, 3516, 80, 0, 0, 181, 73, 202, 745, 0, 0, 797, 1982, 122, 273, 0, 794, 0, 69, 2652, 1004, 137, 0, 387, 0, 0, 383, 66, 1061, 0, 0, 0, 397, 0, 782, 625, 0, 1298, 0, 0, 21, 0, 916, 1417, 569, 0, 0, 414, 199, 1531, 0, 0, 639, 6, 592, 0, 0, 416, 475, 594, 2701, 4445, 663, 169, 2055, 953, 0, 2, 0, 0, 980, 3, 95, 114, 22, 1180, 500, 0, 179, 0, 0, 0, 248, 0, 0, 24, 922, 0, 32]"
73KXCMW73,"[0, 10, 19, 18, 12, 15, 12, 19, 7, 6, 26, 18, 14, 15, 3, 20, 13, 84, 30, 4, 45, 15, 20, 11, 5, 43, 16, 47, 22, 31, 12, 15, 85, 18, 10, 33, 38, 66, 128, 25, 5, 19, 60, 37, 16, 29, 16, 7, 20, 39, 24, 15, 33, 22, 2, 1, 8, 7, 17, 13, 5, 3, 21, 12, 21, 7, 19, 8, 7, 9, 8, 7, 10, 19, 22, 10, 6, 42, 10, 50, 86, 53, 20, 25, 29, 25, 30, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4525, 4270, 3760, 4299, 4342, 4204, 4264, 2801, 5371, 94, 9342, 6055, 5832, 8914, 4113, 4005, 11088, 615, 7501, 8981, 9339, 11782, 4491, 4388, 5028, 6400, 5001, 5834, 4500, 5616, 4455, 828, 0, 31, 5007, 32, 5766, 89, 4815, 4751, 5392, 4111, 4322, 4019, 3807, 4070, 10, 5350, 4327, 3709, 4520, 4620, 376, 6599, 13, 5673, 4562, 4316, 4583, 7915, 3938, 3572, 3945, 48, 8053, 4359, 109, 8868, 2976, 4438, 4184, 4003, 3505, 1406, 390, 4720, 7661, 8213, 4820, 4969, 72, 10, 8762, 3225, 4086, 3816, 4412, 3812, 4559, 4310, 3384, 7380, 213, 7458, 2633, 4423, 10436, 6898, 3830, 3973, 5107, 3660, 260, 5639, 3965, 4190, 4495, 48, 6763, 5127, 3623, 5181]","[0, 354, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 3, 0, 50, 4, 0, 0, 0, 0, 0, 0, 20, 5793, 121, 5080, 0, 6, 0, 185, 0, 97, 103, 117, 0, 0, 5, 0, 25, 83, 94, 0, 0, 10, 388, 2413, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 5385, 0, 5, 3940, 0, 0, 193, 5585, 0, 0, 0, 20, 0, 0, 4384, 0, 0, 7, 6, 531, 0, 0, 0, 6, 0, 0, 0, 0, 769, 25, 0, 0, 0, 0, 144, 208, 142, 174, 0, 0, 0, 24, 0, 0, 58, 0]"
