timestamp,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,timeseries
2021-03-20,2W1EYGWM0,5,11,7,7,15,24,23,28,22,8,18,16,31,7,9,22,10,16,11,10,12,5,16,8,16,2,4,20,6,20,21,0,8,19,14,2,4,13,3,10,23,14,21,26,93,1,8,14,0,1,25,10,15,5,9,2,2,7,13,6,16,5,4,9,9,3,5,5,9,7,5,7,6,4,6,4,2,7,13,28,4,8,8,16,4,14,10,18,21,32,7,21,25,5,25,54,47,22,25,57,35,20,34,24,16,37,42,42,37,22,23,19,"[5, 11, 7, 7, 15, 24, 23, 28, 22, 8, 18, 16, 31, 7, 9, 22, 10, 16, 11, 10, 12, 5, 16, 8, 16, 2, 4, 20, 6, 20, 21, 0, 8, 19, 14, 2, 4, 13, 3, 10, 23, 14, 21, 26, 93, 1, 8, 14, 0, 1, 25, 10, 15, 5, 9, 2, 2, 7, 13, 6, 16, 5, 4, 9, 9, 3, 5, 5, 9, 7, 5, 7, 6, 4, 6, 4, 2, 7, 13, 28, 4, 8, 8, 16, 4, 14, 10, 18, 21, 32, 7, 21, 25, 5, 25, 54, 47, 22, 25, 57, 35, 20, 34, 24, 16, 37, 42, 42, 37, 22, 23, 19]"
2021-03-20,LO013DVYO,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2021-03-20,XYBHSF79P,5,8,1,3,6,3,1,0,6,0,2,1,2,0,2,1,0,2,0,1,6,0,1,2,4,1,0,0,0,0,3,7,6,1,2,3,1,0,1,1,6,4,11,3,4,0,8,6,0,8,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,3,1,5,7,1,6,18,19,8,13,4,0,6,0,1,0,2,3,0,0,0,1,1,3,0,0,0,0,0,1,1,3,0,0,4,3,1,3,0,"[5, 8, 1, 3, 6, 3, 1, 0, 6, 0, 2, 1, 2, 0, 2, 1, 0, 2, 0, 1, 6, 0, 1, 2, 4, 1, 0, 0, 0, 0, 3, 7, 6, 1, 2, 3, 1, 0, 1, 1, 6, 4, 11, 3, 4, 0, 8, 6, 0, 8, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 3, 1, 5, 7, 1, 6, 18, 19, 8, 13, 4, 0, 6, 0, 1, 0, 2, 3, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 4, 3, 1, 3, 0]"
2021-03-21,P85P0ARF7,5,23,25,34,14,25,14,54,37,23,7,10,5,4,11,21,3,15,14,20,45,6,1,2,8,0,1,6,0,5,17,12,13,4,10,31,21,20,28,35,17,21,26,25,63,79,45,15,4,2,8,10,10,3,28,26,20,9,25,9,8,13,5,57,6,31,14,6,8,18,14,12,19,27,9,13,5,11,11,6,4,9,7,6,20,10,17,7,12,11,15,11,13,10,6,6,12,8,17,7,14,7,7,9,8,13,6,8,1,5,8,12,"[5, 23, 25, 34, 14, 25, 14, 54, 37, 23, 7, 10, 5, 4, 11, 21, 3, 15, 14, 20, 45, 6, 1, 2, 8, 0, 1, 6, 0, 5, 17, 12, 13, 4, 10, 31, 21, 20, 28, 35, 17, 21, 26, 25, 63, 79, 45, 15, 4, 2, 8, 10, 10, 3, 28, 26, 20, 9, 25, 9, 8, 13, 5, 57, 6, 31, 14, 6, 8, 18, 14, 12, 19, 27, 9, 13, 5, 11, 11, 6, 4, 9, 7, 6, 20, 10, 17, 7, 12, 11, 15, 11, 13, 10, 6, 6, 12, 8, 17, 7, 14, 7, 7, 9, 8, 13, 6, 8, 1, 5, 8, 12]"
2021-03-21,R7VBKE8O4,5,23,93,112,37,17,111,80,78,24,99,64,73,47,40,40,70,10,61,70,43,22,63,62,7,47,79,68,12,22,100,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5, 23, 93, 112, 37, 17, 111, 80, 78, 24, 99, 64, 73, 47, 40, 40, 70, 10, 61, 70, 43, 22, 63, 62, 7, 47, 79, 68, 12, 22, 100, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2021-03-21,UL2HLP3S2,2,1,3,4,5,3,4,7,7,2,2,2,4,5,17,4,6,3,5,2,8,5,2,0,8,4,14,2,8,3,6,12,9,4,6,5,4,1,2,7,0,4,2,7,5,9,13,7,4,6,1,9,5,7,5,19,8,3,5,0,2,10,2,4,9,9,8,15,19,1,9,4,6,4,4,3,1,1,4,3,2,2,1,11,2,5,1,39,3,2,2,1,12,3,8,8,10,7,8,9,1,2,6,9,1,11,3,0,0,2,1,1,"[2, 1, 3, 4, 5, 3, 4, 7, 7, 2, 2, 2, 4, 5, 17, 4, 6, 3, 5, 2, 8, 5, 2, 0, 8, 4, 14, 2, 8, 3, 6, 12, 9, 4, 6, 5, 4, 1, 2, 7, 0, 4, 2, 7, 5, 9, 13, 7, 4, 6, 1, 9, 5, 7, 5, 19, 8, 3, 5, 0, 2, 10, 2, 4, 9, 9, 8, 15, 19, 1, 9, 4, 6, 4, 4, 3, 1, 1, 4, 3, 2, 2, 1, 11, 2, 5, 1, 39, 3, 2, 2, 1, 12, 3, 8, 8, 10, 7, 8, 9, 1, 2, 6, 9, 1, 11, 3, 0, 0, 2, 1, 1]"
2021-03-21,GRYTK1JPH,2,0,5,1,0,0,0,0,2,0,0,0,1,0,1,0,0,4,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,2,0,4,0,0,0,0,0,0,1,0,2,1,8,0,0,0,0,0,6,0,1,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,"[2, 0, 5, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 1, 0, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 8, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2021-03-22,7KBUI5ZGZ,0,4,12,17,12,14,19,28,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 4, 12, 17, 12, 14, 19, 28, 7, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2021-03-21,ES9H14HA2,2,4,2,4,0,1,2,5,1,1,3,11,4,1,6,4,4,5,1,1,2,6,1,0,3,0,2,9,5,13,1,3,4,4,13,2,6,5,17,0,0,0,1,2,2,8,7,1,1,4,2,7,2,27,3,0,3,1,1,3,0,0,1,4,1,1,1,2,0,1,2,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"[2, 4, 2, 4, 0, 1, 2, 5, 1, 1, 3, 11, 4, 1, 6, 4, 4, 5, 1, 1, 2, 6, 1, 0, 3, 0, 2, 9, 5, 13, 1, 3, 4, 4, 13, 2, 6, 5, 17, 0, 0, 0, 1, 2, 2, 8, 7, 1, 1, 4, 2, 7, 2, 27, 3, 0, 3, 1, 1, 3, 0, 0, 1, 4, 1, 1, 1, 2, 0, 1, 2, 1, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
2021-03-22,KO6MQN4TH,2,6,5,10,7,4,8,3,7,2,2,1,2,2,0,4,2,1,4,5,2,2,2,3,5,6,7,6,9,3,2,2,13,7,6,3,4,2,8,5,4,9,1,6,7,12,3,2,4,4,1,1,5,9,9,8,9,2,23,7,4,4,2,1,7,3,4,4,2,3,5,10,20,6,3,4,9,1,2,6,4,1,4,4,1,7,3,9,1,3,3,2,2,10,2,7,3,1,1,1,6,2,4,7,1,4,2,28,3,9,7,10,"[2, 6, 5, 10, 7, 4, 8, 3, 7, 2, 2, 1, 2, 2, 0, 4, 2, 1, 4, 5, 2, 2, 2, 3, 5, 6, 7, 6, 9, 3, 2, 2, 13, 7, 6, 3, 4, 2, 8, 5, 4, 9, 1, 6, 7, 12, 3, 2, 4, 4, 1, 1, 5, 9, 9, 8, 9, 2, 23, 7, 4, 4, 2, 1, 7, 3, 4, 4, 2, 3, 5, 10, 20, 6, 3, 4, 9, 1, 2, 6, 4, 1, 4, 4, 1, 7, 3, 9, 1, 3, 3, 2, 2, 10, 2, 7, 3, 1, 1, 1, 6, 2, 4, 7, 1, 4, 2, 28, 3, 9, 7, 10]"
2021-03-21,L4TA7N4ED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2021-03-22,22LL6OVMX,2,6,15,19,2,7,7,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[2, 6, 15, 19, 2, 7, 7, 3, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2021-03-21,I8FRN56WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
